Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,2,
Sports World Gran Terraza Coapa,4,423,4,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Gran Terraza Coapa,4,423,5,
Sports World Hermosillo,4.5,97,4,"Muy bonitas instalaciones y con adecuada limpieza .
Si pusieran más cantidad de aparatos de los básicos (leg curl acostado, hip trust) sería ideal."
Sports World Hermosillo,4.5,97,4,"Buen club, excelente habiente. Hace falta actualizar máquinas de ejercicios. Lo demás muy bueno."
Sports World Hermosillo,4.5,97,5,Exclente lugar y servicio aparatos al 100
Sports World Hermosillo,4.5,97,1,Pésimo servicio al cliente. No resuelven problemas.
Sports World Hermosillo,4.5,97,5,Es un magnífico gimnasio
Sports World Hermosillo,4.5,97,3,Estuvo bien 🤭. …
Sports World Juriquilla,4.3,349,5,"Buen lugar, solo no vayas en horario lunes de 6 a 8pm ya que se llena mucho y tendrás que tomar equipos. Los viernes no había toallas, espero pronto se elimine eso, el vapor y sauna bien. Y la alberca está siempre limpia."
Sports World Juriquilla,4.3,349,2,"No tienen nada de variedad. Siempre están ocupadas las máquinas, y tienen una de cada una. Parece gimnasio solo para hacer cardio.
Acabo de salir (10:58) y muy a las 10:20 el instructor empezó a apagar las máquinas. Estamos pagando un servicio hasta las 11:00 no hasta las 10:20."
Sports World Juriquilla,4.3,349,1,"Deberían sacar de la nómina a los instructores, sería un buen ahorro. No dan ningún tipo de ayuda. Adicional a esto van desconectando y apagando todas las máquinas de cardio a las 10:15. En definitiva terminando el año no renuevo."
Sports World Juriquilla,4.3,349,2,"Está muy bien el gimnasio pero a la hora de renovar la anualidad me dan un precio mucho mayor al que me habían dicho días atrás, nadie se responsabiliza del error y no ofrecen una solución viable, lástima es un buen lugar pero buscaremos otras opciones."
Sports World Juriquilla,4.3,349,4,"El servicio es bueno, las instalaciones están en óptimas condiciones y las personas te atienden con una excelente actitud, el único detalle es que algunos aparatos están ocupados por periodos de tiempo prolongados lo que vuelve lenta la rutina de entrenamiento."
Sports World Juriquilla,4.3,349,5,El gimnasio está muy completo y tienen clases extras !!
Sports World Juriquilla,4.3,349,5,Tiene lo necesario y los empleados son muy atentos
Sports World Juriquilla,4.3,349,1,Cuidado con la membresía cuando quieran cancelar
Sports World Juriquilla,4.3,349,5,Hay de todo y te tratan muy bien
Sports World Juriquilla,4.3,349,4,"El area ""comun"" la noto muy saturada"
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,3,
Sports World Juriquilla,4.3,349,3,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,5,
Sports World Juriquilla,4.3,349,4,
Sports World Juriquilla,4.3,349,5,
Sports World La Rioja,4.3,237,5,"Muy bien Gym, tiene de todo y muchas clases incluidas, la alberca genial y el ambiente no se diga."
Sports World La Rioja,4.3,237,5,"Super buen gym, me encantan todas las clases que tienen, ñas instalaciones buenas,  el vapor, etc etc"
Sports World La Rioja,4.3,237,5,Muy buen servicio pregunten por el entrenador Tony muy respetuoso y excelente entrenador te apoya al 100
Sports World La Rioja,4.3,237,2,"Ya no es nada de lo que fue hace 3 años, huele muchísimo a pipí las regaderas, todas las instalaciones están descuidadas, el personal ya te atiende a fuerza, pésimo ya no volveré"
Sports World La Rioja,4.3,237,5,"Amplia área de gimnasio con equipo muy variado. Varios salones con diversas clases que van desde ciclismo, pilates, yoga, intervalos de fuerza, etc. Muy variado. Además tienen alberca, agua a buena temperatura. Vestidos amplios, con lockers y regaderas. Que tengan estacionamiento amplio, de la plaza, es una gran opción."
Sports World La Rioja,4.3,237,5,"magnifico desestresante, kick boxing  altamente recomendable"
Sports World La Rioja,4.3,237,4,"No hay suficientes aparatos, a excepción de las caminadoras y elípticas"
Sports World La Rioja,4.3,237,4,Me encanta
Sports World La Rioja,4.3,237,4,
Sports World La Rioja,4.3,237,5,
Sports World La Rioja,4.3,237,5,
Sports World La Rioja,4.3,237,4,
Sports World La Rioja,4.3,237,4,
Sports World La Rioja,4.3,237,5,
Sports World La Rioja,4.3,237,5,
Sports World La Rioja,4.3,237,5,
Sports World La Rioja,4.3,237,5,
Sports World Las Ánimas,4.3,461,3,"El gimnasio muy bien. La atención en recepción mala, media hora para validar un pase de invitado, aunque ya le había mostrado desde la app no daban el acceso."
Sports World Las Ánimas,4.3,461,5,"Excelente gimnasio, gran servicio de los hosts. Esta un poco viejo pero todo es de excelente calidad.

La alberca techada en puebla esta genial.

Tiene dos y eso es buen tip, una es para no necesariamente hacer circuito.

Las clases padrísimas.

La app es lo único medio chafa pero ahora tiene una nueva versión a ver que tal.

Puedes tener clases en linea. Lo que si es que hay que reservar las clases 3 días antes.

Siempre hay promociones y un paquete seguro para tus necesidades."
Sports World Las Ánimas,4.3,461,3,"Cada vez suben más el precio y quitan amenidades, antes tenían, jacuzzi, ofrecían acondicionador etc. Las regaderas siempre les falta mantenimiento."
Sports World Las Ánimas,4.3,461,5,"Excelente lugar para hacer ejercicio para adultos, vestidores súper amplio se y equipados. Para los niños tienen servicio de clases deportivas, natación y estancia."
Sports World Las Ánimas,4.3,461,5,"Es la única sucursal donde me han dado asesoría sin obligarte a comprar el plan personalizado, los aparatos muy modernos, y ponen a los Askis en los vestidores"
Sports World Las Ánimas,4.3,461,5,"Las instalaciones en buenas condiciones, variedad de clases y horarios; ambiente cordial, personal respetuoso."
Sports World Las Ánimas,4.3,461,5,"Si les gusta nadar, no vayan a las 16:00, hay clases para niños"
Sports World Las Ánimas,4.3,461,3,"Esta muy padre, pero he escuchado que antes era mejor, ojalá regresen esos días de gloria."
Sports World Las Ánimas,4.3,461,5,El mejor lugar para entrenar y gran variedad de clases aunque han descuidado la atención y las instalaciones del área de baño
Sports World Las Ánimas,4.3,461,5,Me quiero inscribir
Sports World Las Ánimas,4.3,461,5,Mi nuevo lugar favorito 💕 …
Sports World Las Ánimas,4.3,461,5,El mejor lugar para hacer ejercicio
Sports World Las Ánimas,4.3,461,5,Buen servicio!! 😉👍 …
Sports World Las Ánimas,4.3,461,1,Bien
Sports World Las Ánimas,4.3,461,3,Xclnts facilidades y muy cómodas.
Sports World Las Ánimas,4.3,461,4,Escaleras  ???????
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,4,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,4,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,5,
Sports World Las Ánimas,4.3,461,4,
Sports World Las Ánimas,4.3,461,5,
Sports World Lindavista,4.3,669,5,"Excelentes instalaciones y servicio, el agua de la alberca siempre está calentita y y los baños siempre limpios.
Nunca tuve problemas de no tener locker o espacio en el gym, es bastante grande y tiene suficientes actividades diferentes para no estar saturado.
Las clases son múltiples y los instructores están muy bien capacitados."
Sports World Lindavista,4.3,669,5,"Es un gimnasio precioso, me gustan las máquinas ya que andan en casi perfectas condiciones, el personal es muy amable y la alberca es bastante agradable, es relajante estar allí aunque a veces seamos muchos por carril.
Las regaderas están muy bien aunque me gustaría que las puertas tuvieran un segurito, pero se arregla con la ropa, nadie entra si está ocupado.
El vapor es de lo más cómodo y relajante, me encanta ese detalle.
Solo me faltó probar las clases y el área junto a las pesas, pero en general es el mejor gimnasio en el que he podido estar. Espero regresar pronto."
Sports World Lindavista,4.3,669,2,"Las clases bien. Las instalaciones un poco viejas. El problema principal aquí es la atención del staff y sobre todo del gerente. La limpieza en general pero sobre todo del baño y de las duchas deja mucho que desear, pues están llenas de pelos, moho y curitas y nadie limpia ahí. Al quejarnos con el gerente de esto, su actitud es prepotente y grosera con todos los clientes. Dice que si estamos pagando pues que nos aguantemos porque así es y si no pues que nos vayamos. Además mira lascivamente a las muchachas cuando entran. La recepcionista de ahí solo se la pasa vigilando las toallas como si la gente que paga un gimnasio como sports world se las quisiera robar."
Sports World Lindavista,4.3,669,2,"Buen sitio para ejercitarte
Pesimo staf de la piscina , es una pena tener tan buenas instalaciones y deplorables políticas para los usuarios
Los entrenadores solo se limitan a decir : política de la empresa
Y el estacionamiento es demasiado caro"
Sports World Lindavista,4.3,669,2,"Las clases me gustan mucho pero el personal de recepción como la señora que debe atender específicamente la recepción está mirando cuantas toallas me llevo como si fuera ella la encargada de lavarlas o el policía de toallas 🤪y hay que aguantarle su carota de enojada 😡 y ni se diga del señor gerente otro grosero prepotente y nada profesional, no resuelve nada, se limita a contestar que es solo el gerente y que no puede hacer nada y se limita a decir que si no nos gusta ni modo… porque sports world contrata gente tan mediocre que no tiene la capacidad de tener un puesto donde pueda dar un trato digno y Justo mínimo eso esperamos por la cuota que pagamos y que laven las duchas que están llenas de moho 😖"
Sports World Lindavista,4.3,669,4,"Algunos aparatos están descuidados en cualquiera de las sucursales, he ido a la de la roma, condesa, reforma y lindavista. Me gustan sus clases y que puedes usar la app para hacer tu rutina y si pasa algo como que no hayan toallas o no esté disponible te llega la notificación a la app o el correo. La atención del personal depende de la sucursal, en reforma es un poco pobre, el enrolamiento no fue el mejor."
Sports World Lindavista,4.3,669,5,"Hoy en la alberca me quedé con un grato sabor de boca por la excelente actitud y disposición de Jonathan que está apoyando a los usuarios  alberca por la mañana, ojalá todos fu3ran como él. FELICIDADES!"
Sports World Lindavista,4.3,669,1,"Muy malos e impuntuales todos los instructores, no enseñan nada y el gerente sirve para dos cosas en balde las instalaciones y el equipo"
Sports World Lindavista,4.3,669,5,"Profesores amables, instalaciones limpias y en buen estado servicio de toallas eficiente"
Sports World Lindavista,4.3,669,3,No me pude inscribir porque el que me atendió muy grosero y no quiso mostrar el club
Sports World Lindavista,4.3,669,4,"Club deportivo con buena relación calidad/precio; cuenta con una área de peso libre e integrado, con cada vez más equipo entre regular y buenas condiciones, alberca con agua templada, vestidores [regadera (con champú y jabón líquido), lockers electrónicos, con préstamo de toallas (chica y grande), sauna, vapor, clases grupales (consulta disponibilidad en la app), área para niños y equipo de cardio. En su momento me gustaba mucho pero ahora siento que necesitan limpiar las lámparas y pintar de nuevo porque se ve tenue el espacio."
Sports World Lindavista,4.3,669,5,"Me facino este club ,lastima q me queda muy lejos ,pero iré algún fin de semana ,muchas gracias"
Sports World Lindavista,4.3,669,5,Excelentes instalaciones y un trato muy bueno del personal
Sports World Lindavista,4.3,669,4,Sencillo. Pero bien
Sports World Lindavista,4.3,669,3,"Primer día en que utilizo esta sucursal por la alberca, esta cerrada, ☹️ mal"
Sports World Lindavista,4.3,669,5,Me encanta todos muy amables y el lugar súper
Sports World Lindavista,4.3,669,5,Excelente lugar para ejercitarse
